1,3775983,3778557,=,SMIM1=LRRC47
1,3778558,3797498,-,LRRC47
1,3797499,3812084,=,LRRC47=CEP104
1,3812085,3858211,-,CEP104
1,3856266,3885420,+,DFFB
1,3885421,3889131,=,DFFB=C1orf174
1,3889132,3901272,-,C1orf174
1,3899415,3915447,+,LINC01134
1,3915448,3939615,=,LINC01134=LINC01346
1,3939616,3955262,+,LINC01346
1,3947143,3950024,-,LINC01345
1,3950025,4411049,=,LINC01345=LINC01777
1,4411050,4424687,+,LINC01777
1,4424688,4570546,=,LINC01777=LINC01646
1,4570547,4583421,+,LINC01646
1,4583422,4653607,=,LINC01646=AJAP1
1,4653608,4792534,+,AJAP1
1,4792535,5862670,=,AJAP1=MIR4689
1,5862671,5863741,-,MIR4689
1,5862810,5993425,-,NPHP4
1,5991261,6101193,+,KCNAB2
1,6101194,6101785,=,KCNAB2=CHD5
1,6101786,6181321,-,CHD5
1,6181322,6185018,=,CHD5=RPL22
1,6185019,6200595,-,RPL22
1,6200596,6204838,=,RPL22=AL031847.1
1,6204839,6206780,-,AL031847.1
1,6205118,6221299,+,RNF207
1,6221192,6236964,-,ICMT
1,6235239,6238940,+,LINC00337
1,6238941,6243177,=,LINC00337=HES3
1,6243178,6245578,+,HES3
1,6245579,6247351,=,HES3=GPR153
1,6247352,6262098,-,GPR153
1,6262099,6264271,=,GPR153=ACOT7
1,6264272,6360344,-,ACOT7
1,6360345,6415230,=,ACOT7=HES2
1,6415231,6420919,-,HES2
1,6420920,6423774,=,HES2=ESPN
1,6423775,6460944,+,ESPN
1,6429833,6430896,-,MIR4252
1,6430897,6461149,=,MIR4252=TNFRSF25
1,6461150,6467175,-,TNFRSF25
1,6466091,6486469,-,PLEKHG5
1,6486470,6521345,=,PLEKHG5=NOL9
1,6521346,6555513,-,NOL9
1,6554306,6579755,+,TAS1R1
1,6578993,6589280,+,ZBTB48
1,6589281,6590722,=,ZBTB48=KLHL21
1,6590723,6603869,-,KLHL21
1,6603870,6612729,=,KLHL21=PHF13
1,6612730,6624030,+,PHF13
1,6623865,6633565,+,THAP3
1,6633566,6634168,=,THAP3=DNAJC11
1,6634169,6702816,-,DNAJC11
1,6702817,6723671,=,DNAJC11=LINC01672
1,6723672,6729993,+,LINC01672
1,6729994,6783890,=,LINC01672=CAMTA1-DT
1,6783891,6785843,-,CAMTA1-DT
1,6784453,6872053,+,CAMTA1
1,6872054,7382485,=,CAMTA1=Z97987.1
1,7382486,7390754,-,Z97987.1
1,7390755,7770294,=,Z97987.1=VAMP3
1,7770295,7781432,+,VAMP3
1,7781433,7783427,=,VAMP3=PER3
1,7783428,7845176,+,PER3
1,7845177,7847612,=,PER3=UTS2
1,7847613,7854035,-,UTS2
1,7854036,7915892,=,UTS2=TNFRSF9
1,7915893,7944165,-,TNFRSF9
1,7944166,7960690,=,TNFRSF9=PARK7
1,7960691,7985505,+,PARK7
1,7985506,8011725,=,PARK7=ERRFI1
1,8011726,8027309,-,ERRFI1
1,8027310,8207670,=,ERRFI1=LINC01714
1,8207671,8215210,+,LINC01714
1,8215211,8316824,=,LINC01714=SLC45A1
1,8316825,8344165,+,SLC45A1
1,8344166,8352395,=,SLC45A1=RERE
1,8352396,8818465,-,RERE
1,8423644,8434838,+,RERE-AS1
1,8434839,8860998,=,RERE-AS1=ENO1
1,8860999,8879686,-,ENO1
1,8866501,8867590,-,MIR6728
1,8867591,8877833,=,MIR6728=ENO1-AS1
1,8877834,8879894,+,ENO1-AS1
1,8879895,8944866,=,ENO1-AS1=CA6
1,8944867,8975092,+,CA6
1,8975093,9003298,=,CA6=SLC2A7
1,9003299,9027345,-,SLC2A7
1,9027346,9035104,=,SLC2A7=SLC2A5
1,9035105,9070635,-,SLC2A5
1,9070636,9100303,=,SLC2A5=GPR157
1,9100304,9130102,-,GPR157
1,9130103,9148009,=,GPR157=MIR34AHG
1,9148010,9183392,-,MIR34AHG
1,9151667,9152777,-,MIR34A
1,9152778,9181162,=,MIR34A=LNCTAM34A
1,9181163,9192089,+,LNCTAM34A
1,9192090,9233773,=,LNCTAM34A=H6PD
1,9233774,9271337,+,H6PD
1,9271338,9291892,=,H6PD=SPSB1
1,9291893,9369532,+,SPSB1
1,9369533,9425092,=,SPSB1=LINC02606
1,9425093,9430075,-,LINC02606
1,9430076,9538463,=,LINC02606=SLC25A33
1,9538464,9585173,+,SLC25A33
1,9585174,9587909,=,SLC25A33=TMEM201
1,9587910,9614877,+,TMEM201
1,9614878,9650729,=,TMEM201=PIK3CD
1,9650730,9729114,+,PIK3CD
1,9652609,9655586,-,PIK3CD-AS1
1,9655587,9672424,=,PIK3CD-AS1=PIK3CD-AS2
1,9672425,9688555,-,PIK3CD-AS2
1,9688556,9729024,=,PIK3CD-AS2=CLSTN1
1,9729025,9825526,-,CLSTN1
1,9825527,9848274,=,CLSTN1=CTNNBIP1
1,9848275,9911269,-,CTNNBIP1
1,9911270,9922111,=,CTNNBIP1=LZIC
1,9922112,9936620,-,LZIC
1,9936621,9942426,=,LZIC=NMNAT1
1,9942427,9981766,+,NMNAT1
1,9950571,9961787,-,TMEM274P
1,9961788,9966379,=,TMEM274P=MIR5697
1,9966380,9967458,+,MIR5697
1,9967459,9996204,=,MIR5697=RBP7
1,9996205,10016020,+,RBP7
1,10016021,10031830,=,RBP7=UBE4B
1,10031831,10180367,+,UBE4B
1,10180368,10209803,=,UBE4B=KIF1B
1,10209804,10308597,+,KIF1B
1,10308598,10398062,=,KIF1B=PGD
1,10398063,10420511,+,PGD
1,10420512,10429100,=,PGD=CENPS-CORT
1,10429101,10452153,+,CENPS-CORT
1,10429432,10442808,+,CENPS
1,10442809,10448717,=,CENPS=CORT
1,10448718,10451902,+,CORT
1,10451903,10456520,=,CORT=DFFA
1,10456521,10473529,-,DFFA
1,10473530,10473948,=,DFFA=PEX14
1,10473949,10630758,+,PEX14
1,10630759,10636602,=,PEX14=CASZ1
1,10636603,10797646,-,CASZ1
1,10797647,10946471,=,CASZ1=C1orf127
1,10946472,10965201,-,C1orf127
1,10965202,11011398,=,C1orf127=TARDBP
1,11011399,11026420,+,TARDBP
1,11026421,11026521,=,TARDBP=MASP2
1,11026522,11048239,-,MASP2
1,11048240,11054587,=,MASP2=SRM
1,11054588,11061018,-,SRM
1,11061019,11066616,=,SRM=EXOSC10
1,11066617,11100869,-,EXOSC10
1,11098674,11102051,+,EXOSC10-AS1
1,11102052,11106533,=,EXOSC10-AS1=MTOR
1,11106534,11263551,-,MTOR
1,11142897,11149537,+,MTOR-AS1
1,11149538,11188353,=,MTOR-AS1=ANGPTL7
1,11188354,11195981,+,ANGPTL7
1,11195982,11272204,=,ANGPTL7=UBIAD1
1,11272205,11288434,+,UBIAD1
1,11288435,11478153,=,UBIAD1=DISP3
1,11478154,11537551,+,DISP3
1,11537552,11608466,=,DISP3=LINC01647
1,11608467,11613358,+,LINC01647
1,11613359,11648385,=,LINC01647=FBXO2
1,11648386,11655429,-,FBXO2
1,11653374,11662289,+,FBXO44
1,11662290,11663198,=,FBXO44=FBXO6
1,11663199,11674354,+,FBXO6
1,11674355,11674478,=,FBXO6=MAD2L2
1,11674479,11682148,-,MAD2L2
1,11682149,11690708,=,MAD2L2=DRAXIN
1,11690709,11725857,+,DRAXIN
1,11725858,11735082,=,DRAXIN=AGTRAP
1,11735083,11750710,+,AGTRAP
1,11750711,11760785,=,AGTRAP=C1orf167
1,11760786,11789584,+,C1orf167
1,11777076,11780619,-,AL953897.1
1,11780620,11785728,=,AL953897.1=MTHFR
1,11785729,11804514,-,MTHFR
1,11804515,11805094,=,MTHFR=CLCN6
1,11805095,11843143,+,CLCN6
1,11843144,11845707,=,CLCN6=NPPA
1,11845708,11848783,-,NPPA
1,11848784,11857462,=,NPPA=NPPB
1,11857463,11859945,-,NPPB
1,11859946,11907150,=,NPPB=RNU5E-1
1,11907151,11908271,+,RNU5E-1
1,11908272,11919589,=,RNU5E-1=KIAA2013
1,11919590,11927427,-,KIAA2013
1,11927428,11933715,=,KIAA2013=PLOD1
1,11933716,11975537,+,PLOD1
1,11975538,11979179,=,PLOD1=MFN2
1,11979180,12013514,+,MFN2
1,12013515,12018496,=,MFN2=MIIP
1,12018497,12032045,+,MIIP
1,12028157,12029222,+,MIR6729
1,12029223,12062301,=,MIR6729=TNFRSF8
1,12062302,12144207,+,TNFRSF8
1,12144208,12165941,=,TNFRSF8=MIR7846
1,12165942,12167038,+,MIR7846
1,12165990,12209220,+,TNFRSF1B
1,12190712,12191773,+,MIR4632
1,12191774,12229028,=,MIR4632=VPS13D
1,12229029,12512047,+,VPS13D
1,12506245,12507397,+,SNORA59A
1,12507398,12567908,=,SNORA59A=DHRS3
1,12567909,12619210,-,DHRS3
1,12578956,12580023,-,MIR6730
1,12580024,12643545,=,MIR6730=AADACL4
1,12643546,12667086,+,AADACL4
1,12667087,12715108,=,AADACL4=AADACL3
1,12715109,12728760,+,AADACL3
1,12728761,12745198,=,AADACL3=C1orf158
1,12745199,12763699,+,C1orf158
1,12763700,12773839,=,C1orf158=PRAMEF12
1,12773840,12777906,+,PRAMEF12
1,12777907,12790395,=,PRAMEF12=PRAMEF1
1,12790396,12796628,+,PRAMEF1
1,12796629,12822684,=,PRAMEF1=LINC01784
1,12822685,12824159,-,LINC01784
1,12824160,12824603,=,LINC01784=PRAMEF11
1,12824604,12832410,-,PRAMEF11
1,12832411,12847406,=,PRAMEF11=HNRNPCL1
1,12847407,12849725,-,HNRNPCL1
1,12849726,12856084,=,HNRNPCL1=PRAMEF2
1,12856085,12861909,+,PRAMEF2
1,12861910,12879210,=,PRAMEF2=PRAMEF4
1,12879211,12887201,-,PRAMEF4
1,12887202,12892894,=,PRAMEF4=PRAMEF10
1,12892895,12899270,-,PRAMEF10
1,12899271,12915608,=,PRAMEF10=PRAMEF7
1,12915609,12920482,+,PRAMEF7
1,12920483,12938470,=,PRAMEF7=PRAMEF6
1,12938471,12948580,-,PRAMEF6
1,12948581,13049474,=,PRAMEF6=PRAMEF27
1,13049475,13057491,-,PRAMEF27
1,13057492,13059867,=,PRAMEF27=HNRNPCL3
1,13059868,13062229,+,HNRNPCL3
1,13062230,13067675,=,HNRNPCL3=PRAMEF25
1,13067676,13077884,+,PRAMEF25
1,13077885,13115486,=,PRAMEF25=HNRNPCL2
1,13115487,13117854,-,HNRNPCL2
1,13117855,13148903,=,HNRNPCL2=PRAMEF26
1,13148904,13156961,-,PRAMEF26
1,13156962,13164584,=,PRAMEF26=HNRNPCL4
1,13164585,13166467,-,HNRNPCL4
1,13166468,13171453,=,HNRNPCL4=PRAMEF9
1,13171454,13179464,+,PRAMEF9
1,13179465,13196186,=,PRAMEF9=PRAMEF13
1,13196187,13202409,-,PRAMEF13
1,13202410,13222703,=,PRAMEF13=PRAMEF18
1,13222704,13227106,-,PRAMEF18
1,13227107,13253210,=,PRAMEF18=PRAMEF5
1,13253211,13263314,+,PRAMEF5
1,13263315,13281033,=,PRAMEF5=PRAMEF8
1,13281034,13286154,-,PRAMEF8
1,13286155,13302537,=,PRAMEF8=PRAMEF33
1,13302538,13308907,+,PRAMEF33
1,13308908,13314579,=,PRAMEF33=PRAMEF15
1,13314580,13322598,+,PRAMEF15
1,13322599,13341890,=,PRAMEF15=PRAMEF14
1,13341891,13348134,-,PRAMEF14
1,13348135,13369065,=,PRAMEF14=PRAMEF19
1,13369066,13372900,-,PRAMEF19
1,13372901,13388630,=,PRAMEF19=PRAMEF17
1,13388631,13392629,+,PRAMEF17
1,13392630,13409448,=,PRAMEF17=PRAMEF20
1,13409449,13421328,+,PRAMEF20
1,13421329,13474971,=,PRAMEF20=LRRC38
1,13474972,13515003,-,LRRC38
1,13515004,13582755,=,LRRC38=PDPN
1,13582756,13617953,+,PDPN
1,13617954,13699238,=,PDPN=PRDM2
1,13699239,13825065,+,PRDM2
1,13825066,14348947,=,PRDM2=KAZN-AS1
1,14348948,14420973,-,KAZN-AS1
1,14420974,14597683,=,KAZN-AS1=KAZN
1,14597684,15118043,+,KAZN
1,15111868,15153458,-,TMEM51-AS1
1,15151531,15220477,+,TMEM51
1,15220478,15246270,=,TMEM51=FHAD1
1,15246271,15398126,+,FHAD1
1,15326679,15344876,-,AL031283.2
1,15344877,15408886,=,AL031283.2=EFHD2
1,15408887,15430339,+,EFHD2
1,15430340,15437441,=,EFHD2=CTRC
1,15437442,15449242,+,CTRC
1,15449243,15455730,=,CTRC=CELA2A
1,15455731,15472091,+,CELA2A
1,15472092,15475102,=,CELA2A=CELA2B
1,15475103,15491395,+,CELA2B
1,15490831,15525445,-,CASP9
1,15525446,15525811,=,CASP9=DNAJC16
1,15525812,15571731,+,DNAJC16
1,15541164,15542304,+,SCARNA21B
1,15542305,15571697,=,SCARNA21B=AGMAT
1,15571698,15586051,-,AGMAT
1,15586052,15616456,=,AGMAT=DDI2
1,15616457,15669044,+,DDI2
1,15658868,15661722,+,RSC1A1
1,15661723,15683318,=,RSC1A1=PLEKHM2
1,15683319,15734769,+,PLEKHM2
1,15734770,15735256,=,PLEKHM2=SLC25A34
1,15735257,15741392,+,SLC25A34
1,15740050,15750896,-,SLC25A34-AS1
1,15741498,15747982,+,TMEM82
1,15747983,15755657,=,TMEM82=FBLIM1
1,15755658,15786594,+,FBLIM1
1,15786595,15807167,=,FBLIM1=UQCRHL
1,15807168,15810348,-,UQCRHL
1,15810349,15834472,=,UQCRHL=AL450998.2
1,15834473,15849147,-,AL450998.2
1,15846706,15940456,+,SPEN
1,15940457,15941867,=,SPEN=ZBTB17
1,15941868,15977126,-,ZBTB17
1,15977127,16003234,=,ZBTB17=SRARP
1,16003235,16008807,+,SRARP
1,16008808,16014026,=,SRARP=HSPB7
1,16014027,16019041,-,HSPB7
1,16019042,16020869,=,HSPB7=CLCNKA
1,16020870,16034050,+,CLCNKA
1,16034051,16042775,=,CLCNKA=CLCNKB
1,16042776,16057308,+,CLCNKB
1,16057309,16057767,=,CLCNKB=FAM131C
1,16057768,16074651,-,FAM131C
1,16074652,16124335,=,FAM131C=EPHA2
1,16124336,16157069,-,EPHA2
1,16157070,16197852,=,EPHA2=ARHGEF19
1,16197853,16213652,-,ARHGEF19
1,16213653,16231690,=,ARHGEF19=CPLANE2
1,16231691,16238183,-,CPLANE2
1,16238184,16246838,=,CPLANE2=FBXO42
1,16246839,16353480,-,FBXO42
1,16353481,16366086,=,FBXO42=SZRD1
1,16366087,16395406,+,SZRD1
1,16395407,16395679,=,SZRD1=SPATA21
1,16395680,16438393,-,SPATA21
1,16438394,16439722,=,SPATA21=NECAP2
1,16439723,16459073,+,NECAP2
1,16459074,16459946,=,NECAP2=LINC01772
1,16459947,16468481,+,LINC01772
1,16467435,16493701,-,CROCCP3
1,16493702,16514120,=,CROCCP3=RNU1-1
1,16514121,16515285,-,RNU1-1
1,16515286,16533884,=,RNU1-1=LINC01783
1,16533885,16536649,-,LINC01783
1,16536650,16562317,=,LINC01783=NBPF1
1,16562318,16614487,-,NBPF1
1,16614488,16618254,=,NBPF1=CROCCP2
1,16618255,16629652,-,CROCCP2
1,16629653,16644620,=,CROCCP2=MST1P2
1,16644621,16650289,+,MST1P2
1,16650290,16666783,=,MST1P2=RNU1-3
1,16666784,16667948,-,RNU1-3
1,16667949,16692278,=,RNU1-3=ESPNP
1,16692279,16721157,-,ESPNP
1,16721158,16739514,=,ESPNP=RNU1-4
1,16739515,16740679,+,RNU1-4
1,16740680,16858947,=,RNU1-4=MIR3675
1,16858948,16860021,-,MIR3675
1,16860022,16871224,=,MIR3675=BX284668.2
1,16871225,16874024,+,BX284668.2
1,16874025,16888540,=,BX284668.2=BX284668.5
1,16888541,16890501,-,BX284668.5
1,16890502,16894978,=,BX284668.5=RNU1-2
1,16894979,16896143,+,RNU1-2
1,16896144,16920929,=,RNU1-2=CROCC
1,16920930,16972964,+,CROCC
1,16972965,16974500,=,CROCC=MFAP2
1,16974501,16979276,-,MFAP2
1,16979277,16985956,=,MFAP2=ATP13A2
1,16985957,17012915,-,ATP13A2
1,17012916,17018720,=,ATP13A2=SDHB
1,17018721,17055170,-,SDHB
1,17055171,17066759,=,SDHB=PADI2
1,17066760,17120451,-,PADI2
1,17120452,17188787,=,PADI2=LINC02783
1,17188788,17196387,+,LINC02783
1,17196388,17204126,=,LINC02783=PADI1
1,17204127,17246007,+,PADI1
1,17246008,17248096,=,PADI1=PADI3
1,17248097,17284233,+,PADI3
1,17276888,17277975,+,MIR3972
1,17277976,17307195,=,MIR3972=PADI4
1,17307196,17364004,+,PADI4
1,17364005,17371194,=,PADI4=PADI6
1,17371195,17401699,+,PADI6
1,17401700,17406758,=,PADI6=RCC2
1,17406759,17440677,-,RCC2
1,17440678,17538696,=,RCC2=ARHGEF10L
1,17538697,17697869,+,ARHGEF10L
1,17697870,17754331,=,ARHGEF10L=ACTL8
1,17754332,17827063,+,ACTL8
1,17827064,18064655,=,ACTL8=LINC01654
1,18064656,18074412,+,LINC01654
1,18074413,18106796,=,LINC01654=IGSF21
1,18106797,18378483,+,IGSF21
1,18378484,18479980,=,IGSF21=KLHDC7A
1,18479981,18486126,+,KLHDC7A
1,18486127,18629844,=,KLHDC7A=PAX7
1,18629845,18748866,+,PAX7
1,18748867,18839597,=,PAX7=TAS1R2
1,18839598,18860682,-,TAS1R2
1,18860683,18871428,=,TAS1R2=ALDH4A1
1,18871429,18903553,-,ALDH4A1
1,18883201,18884275,-,MIR4695
1,18884276,18897069,=,MIR4695=MIR1290
1,18897070,18898148,-,MIR1290
1,18898149,18904278,=,MIR1290=IFFO2
1,18904279,18957676,-,IFFO2
1,18957677,19074508,=,IFFO2=UBR4
1,19074509,19211266,-,UBR4
1,19209500,19240704,+,EMC1-AS1
1,19215659,19252524,-,EMC1
1,19250804,19260128,+,MRTO4
1,19260129,19265980,=,MRTO4=AKR7L
1,19265981,19274941,-,AKR7L
1,19274942,19282571,=,AKR7L=AKR7A3
1,19282572,19289770,-,AKR7A3
1,19289771,19303963,=,AKR7A3=AKR7A2
1,19303964,19313146,-,AKR7A2
1,19311325,19329300,+,SLC66A1
1,19329301,19338773,=,SLC66A1=CAPZB
1,19338774,19486539,-,CAPZB
1,19486540,19591800,=,CAPZB=AL031727.2
1,19591801,19597832,-,AL031727.2
1,19595976,19629821,+,MICOS10
1,19595978,19658056,+,NBL1
1,19658057,19663873,=,NBL1=HTR6
1,19663874,19680966,+,HTR6
1,19680967,19682211,=,HTR6=TMCO4
1,19682212,19800917,-,TMCO4
1,19800918,19814027,=,TMCO4=RNF186
1,19814028,19816283,-,RNF186
1,19816284,19881393,=,RNF186=OTUD3
1,19881394,19912945,+,OTUD3
1,19912946,19920007,=,OTUD3=PLA2G2E
1,19920008,19924617,-,PLA2G2E
1,19924618,19975430,=,PLA2G2E=PLA2G2A
1,19975431,19980743,-,PLA2G2A
1,19980744,20069192,=,PLA2G2A=PLA2G5
1,20069193,20091911,+,PLA2G5
1,20091912,20111937,=,PLA2G5=PLA2G2D
1,20111938,20120536,-,PLA2G2D
1,20120537,20138324,=,PLA2G2D=PLA2G2F
1,20138325,20150386,+,PLA2G2F
1,20150387,20161251,=,PLA2G2F=PLA2G2C
1,20161252,20178424,-,PLA2G2C
1,20178425,20184240,=,PLA2G2C=UBXN10-AS1
1,20184241,20187486,-,UBXN10-AS1
1,20185095,20196050,+,UBXN10
1,20196051,20242093,=,UBXN10=LINC01757
1,20242094,20244655,+,LINC01757
1,20244656,20289917,=,LINC01757=VWA5B1
1,20289918,20354894,+,VWA5B1
1,20354895,20360577,=,VWA5B1=LINC01141
1,20360578,20429782,-,LINC01141
1,20429783,20482389,=,LINC01141=CAMK2N1
1,20482390,20487210,-,CAMK2N1
1,20487211,20499446,=,CAMK2N1=MUL1
1,20499447,20509151,-,MUL1
1,20509152,20551571,=,MUL1=FAM43B
1,20551572,20555020,+,FAM43B
1,20555021,20588095,=,FAM43B=CDA
1,20588096,20618903,+,CDA
1,20618904,20632456,=,CDA=PINK1
1,20632457,20651511,+,PINK1
1,20632678,20633788,+,MIR6084
1,20633789,20642655,=,MIR6084=PINK1-AS
1,20642656,20653193,-,PINK1-AS
1,20651766,20662544,-,DDOST
1,20662545,20664012,=,DDOST=KIF17
1,20664013,20718491,-,KIF17
1,20718492,20719729,=,KIF17=SH2D5
1,20719730,20733703,-,SH2D5
