1,6526151,6551654,-,PLEKHG5
1,6551655,6581405,=,PLEKHG5=NOL9
1,6581406,6615658,-,NOL9
1,6614337,6639817,+,TAS1R1
1,6639062,6649340,+,ZBTB48
1,6649341,6650782,=,ZBTB48=KLHL21
1,6650783,6663929,-,KLHL21
1,6663930,6672754,=,KLHL21=PHF13
1,6672755,6684093,+,PHF13
1,6683924,6693642,+,THAP3
1,6693643,6694226,=,THAP3=DNAJC11
1,6694227,6762966,-,DNAJC11
1,6762967,6844382,=,DNAJC11=CAMTA1
1,6844383,7829766,+,CAMTA1
1,7829767,7830327,=,CAMTA1=VAMP3
1,7830328,7841492,+,VAMP3
1,7841493,7843712,=,VAMP3=PER3
1,7843713,7905237,+,PER3
1,7905238,7907670,=,PER3=UTS2
1,7907671,7914565,-,UTS2
1,7914566,7975929,=,UTS2=TNFRSF9
1,7975930,8004225,-,TNFRSF9
1,8004226,8020712,=,TNFRSF9=PARK7
1,8020713,8045342,+,PARK7
1,8045343,8071777,=,PARK7=ERRFI1
1,8071778,8087393,-,ERRFI1
1,8087394,8383388,=,ERRFI1=SLC45A1
1,8383389,8404227,+,SLC45A1
1,8404228,8412462,=,SLC45A1=RERE
1,8412463,8878699,-,RERE
1,8878700,8921057,=,RERE=ENO1
1,8921058,8940151,-,ENO1
1,8937893,8939943,+,ENO1-AS1
1,8939944,9004891,=,ENO1-AS1=CA6
1,9004892,9034503,+,CA6
1,9034504,9063357,=,CA6=SLC2A7
1,9063358,9087404,-,SLC2A7
1,9087405,9097003,=,SLC2A7=SLC2A5
1,9097004,9130887,-,SLC2A5
1,9130888,9164474,=,SLC2A5=GPR157
1,9164475,9190229,-,GPR157
1,9190230,9211725,=,GPR157=MIR34A
1,9211726,9212836,-,MIR34A
1,9212837,9293861,=,MIR34A=H6PD
1,9293862,9331394,+,H6PD
1,9331395,9351939,=,H6PD=SPSB1
1,9351940,9429590,+,SPSB1
1,9429591,9598526,=,SPSB1=SLC25A33
1,9598527,9642831,+,SLC25A33
1,9642832,9647930,=,SLC25A33=TMEM201
1,9647931,9674935,+,TMEM201
1,9674936,9710788,=,TMEM201=PIK3CD
1,9710789,9789172,+,PIK3CD
1,9712667,9715644,-,C1orf200
1,9715645,9789077,=,C1orf200=CLSTN1
1,9789078,9885550,-,CLSTN1
1,9885551,9908332,=,CLSTN1=CTNNBIP1
1,9908333,9971316,-,CTNNBIP1
1,9971317,9989774,=,CTNNBIP1=LZIC
1,9989775,10003840,-,LZIC
1,10002485,10045556,+,NMNAT1
1,10045557,10056253,=,NMNAT1=RBP7
1,10056254,10076078,+,RBP7
1,10076079,10092039,=,RBP7=UBE4B
1,10092040,10241296,+,UBE4B
1,10241297,10269762,=,UBE4B=KIF1B
1,10269763,10441661,+,KIF1B
1,10441662,10458083,=,KIF1B=PGD
1,10458084,10480201,+,PGD
1,10480202,10489157,=,PGD=APITD1
1,10489158,10502872,+,APITD1
1,10489158,10512060,+,APITD1-CORT
1,10508775,10512060,+,CORT
1,10512061,10520601,=,CORT=DFFA
1,10520602,10533613,-,DFFA
1,10533614,10534001,=,DFFA=PEX14
1,10534002,10690815,+,PEX14
1,10690816,10696664,=,PEX14=CASZ1
1,10696665,10857733,-,CASZ1
1,10857734,11006528,=,CASZ1=C1orf127
1,11006529,11043094,-,C1orf127
1,11043095,11071677,=,C1orf127=TARDBP
1,11071678,11085549,+,TARDBP
1,11085550,11086578,=,TARDBP=MASP2
1,11086579,11108296,-,MASP2
1,11108297,11114647,=,MASP2=SRM
1,11114648,11121091,-,SRM
1,11121092,11126674,=,SRM=EXOSC10
1,11126675,11160938,-,EXOSC10
1,11160939,11166586,=,EXOSC10=MTOR
1,11166587,11323608,-,MTOR
1,11202954,11209595,+,MTOR-AS1
1,11209596,11248344,=,MTOR-AS1=ANGPTL7
1,11248345,11256038,+,ANGPTL7
1,11256039,11332253,=,ANGPTL7=UBIAD1
1,11332254,11348491,+,UBIAD1
1,11348492,11538293,=,UBIAD1=PTCHD2
1,11538294,11597640,+,PTCHD2
1,11597641,11708416,=,PTCHD2=FBXO2
1,11708417,11715888,-,FBXO2
1,11713913,11723384,+,FBXO44
1,11723149,11734409,+,FBXO6
1,11734410,11734535,=,FBXO6=MAD2L2
1,11734536,11752678,-,MAD2L2
1,11750780,11780336,+,DRAXIN
1,11780337,11795140,=,DRAXIN=AGTRAP
1,11795141,11810828,+,AGTRAP
1,11810829,11845785,=,AGTRAP=MTHFR
1,11845786,11867160,-,MTHFR
1,11865152,11903201,+,CLCN6
1,11903202,11905765,=,CLCN6=NPPA
1,11905766,11908840,-,NPPA
1,11908841,11917519,=,NPPA=NPPB
1,11917520,11919992,-,NPPB
1,11919993,11979643,=,NPPB=KIAA2013
1,11979644,11987485,-,KIAA2013
1,11987486,11993722,=,KIAA2013=PLOD1
1,11993723,12035599,+,PLOD1
1,12035600,12039236,=,PLOD1=MFN2
1,12039237,12073572,+,MFN2
1,12073573,12078297,=,MFN2=MIIP
1,12078298,12092106,+,MIIP
1,12092107,12122432,=,MIIP=TNFRSF8
1,12122433,12204264,+,TNFRSF8
1,12204265,12226058,=,TNFRSF8=TNFRSF1B
1,12226059,12269277,+,TNFRSF1B
1,12250761,12251839,+,MIR4632
1,12251840,12289111,=,MIR4632=VPS13D
1,12289112,12572098,+,VPS13D
1,12566299,12567451,+,SNORA59B
1,12567452,12627937,=,SNORA59B=DHRS3
1,12627938,12678820,-,DHRS3
1,12678821,12703564,=,DHRS3=AADACL4
1,12703565,12727097,+,AADACL4
1,12727098,12775116,=,AADACL4=AADACL3
1,12775117,12788726,+,AADACL3
1,12788727,12805161,=,AADACL3=C1orf158
1,12805162,12821102,+,C1orf158
1,12821103,12833982,=,C1orf158=PRAMEF12
1,12833983,12838048,+,PRAMEF12
1,12838049,12850544,=,PRAMEF12=PRAMEF1
1,12850545,12856777,+,PRAMEF1
1,12856778,12884466,=,PRAMEF1=PRAMEF11
1,12884467,12892264,-,PRAMEF11
1,12892265,12907234,=,PRAMEF11=LOC649330
1,12907235,12909237,-,LOC649330
1,12907260,12909578,-,HNRNPCL1
1,12909579,12915939,=,HNRNPCL1=PRAMEF2
1,12915940,12921764,+,PRAMEF2
1,12921765,12939031,=,PRAMEF2=PRAMEF4
1,12939032,12947025,-,PRAMEF4
1,12947026,12952725,=,PRAMEF4=PRAMEF10
1,12952726,12959094,-,PRAMEF10
1,12959095,12975448,=,PRAMEF10=PRAMEF8
1,12975449,12980568,+,PRAMEF8
1,12980569,12998300,=,PRAMEF8=PRAMEF6
1,12998301,13008406,-,PRAMEF6
1,13008407,13034541,=,PRAMEF6=PRAMEF22
1,13034542,13038381,+,PRAMEF22
1,13038382,13182958,=,PRAMEF22=LOC440563
1,13182959,13185326,-,LOC440563
1,13185327,13328194,=,LOC440563=PRAMEF3
1,13328195,13332692,-,PRAMEF3
1,13332693,13358817,=,PRAMEF3=PRAMEF5
1,13358818,13369057,+,PRAMEF5
1,13369058,13420174,=,PRAMEF5=PRAMEF9
1,13420175,13428191,+,PRAMEF9
1,13428192,13447412,=,PRAMEF9=PRAMEF13
1,13447413,13453656,-,PRAMEF13
1,13453657,13474051,=,PRAMEF13=PRAMEF19
1,13474052,13478569,-,PRAMEF19
1,13478570,13494252,=,PRAMEF19=PRAMEF16
1,13494253,13498259,+,PRAMEF16
1,13498260,13515064,=,PRAMEF16=PRAMEF20
1,13515065,13526943,+,PRAMEF20
1,13526944,13715086,=,PRAMEF20=PRAMEF17
1,13715087,13719064,+,PRAMEF17
1,13719065,13801443,=,PRAMEF17=LRRC38
1,13801444,13841242,-,LRRC38
1,13841243,13909250,=,LRRC38=PDPN
1,13909251,13944452,+,PDPN
1,13944453,14030348,=,PDPN=PRDM2
1,14030349,14151574,+,PRDM2
1,14151575,14924211,=,PRDM2=KAZN
1,14924212,15444544,+,KAZN
1,15438310,15479960,-,TMEM51-AS1
1,15479228,15546974,+,TMEM51
1,15546975,15572766,=,TMEM51=FHAD1
1,15572767,15724622,+,FHAD1
1,15724623,15735389,=,FHAD1=EFHD2
1,15735390,15756839,+,EFHD2
1,15756840,15763936,=,EFHD2=CTRC
1,15763937,15773153,+,CTRC
1,15773154,15782221,=,CTRC=CELA2A
1,15782222,15798586,+,CELA2A
1,15798587,15801594,=,CELA2A=CELA2B
1,15801595,15817895,+,CELA2B
1,15817896,15817894,=,CELA2B=CASP9
1,15817895,15852285,-,CASP9
1,15852286,15852350,=,CASP9=DNAJC16
1,15852351,15898228,+,DNAJC16
1,15898193,15912605,-,AGMAT
1,15912606,15942951,=,AGMAT=DDI2
1,15942952,15987552,+,DDI2
1,15985363,15988217,+,RSC1A1
1,15988218,16009825,=,RSC1A1=PLEKHM2
1,16009826,16061264,+,PLEKHM2
1,16061265,16061807,=,PLEKHM2=SLC25A34
1,16061808,16067884,+,SLC25A34
1,16067885,16067985,=,SLC25A34=TMEM82
1,16067986,16074292,+,TMEM82
1,16074293,16084253,=,TMEM82=FBLIM1
1,16084254,16113084,+,FBLIM1
1,16113085,16133655,=,FBLIM1=UQCRHL
1,16133656,16135194,-,UQCRHL
1,16135195,16160708,=,UQCRHL=FLJ37453
1,16160709,16175642,-,FLJ37453
1,16173358,16266950,+,SPEN
1,16266951,16268362,=,SPEN=ZBTB17
1,16268363,16303627,-,ZBTB17
1,16303628,16329729,=,ZBTB17=C1orf64
1,16329730,16333184,+,C1orf64
1,16333185,16340521,=,C1orf64=HSPB7
1,16340522,16346285,-,HSPB7
1,16346286,16347484,=,HSPB7=CLCNKA
1,16347485,16360545,+,CLCNKA
1,16360546,16369229,=,CLCNKA=CLCNKB
1,16369230,16383821,+,CLCNKB
1,16383822,16384262,=,CLCNKB=FAM131C
1,16384263,16401127,-,FAM131C
1,16401128,16450830,=,FAM131C=EPHA2
1,16450831,16483582,-,EPHA2
1,16483583,16524597,=,EPHA2=ARHGEF19
1,16524598,16540104,-,ARHGEF19
1,16540105,16558180,=,ARHGEF19=RSG1
1,16558181,16564659,-,RSG1
1,16564660,16576557,=,RSG1=FBXO42
1,16576558,16679948,-,FBXO42
1,16679949,16692523,=,FBXO42=SZRD1
1,16692524,16724643,+,SZRD1
1,16724644,16725136,=,SZRD1=SPATA21
1,16725137,16764919,-,SPATA21
1,16764920,16766165,=,SPATA21=NECAP2
1,16766166,16786584,+,NECAP2
1,16786585,16793929,=,NECAP2=CROCCP3
1,16793930,16820196,-,CROCCP3
1,16820197,16874407,=,CROCCP3=MIR3675
1,16874408,16875482,+,MIR3675
1,16875483,16888920,=,MIR3675=NBPF1
1,16888921,16941100,-,NBPF1
1,16941101,16944749,=,NBPF1=CROCCP2
1,16944750,16958604,-,CROCCP2
1,16958605,16971067,=,CROCCP2=MST1P2
1,16971068,16976915,+,MST1P2
1,16976916,17017711,=,MST1P2=ESPNP
1,17017712,17047652,-,ESPNP
1,17047653,17081127,=,ESPNP=MST1L
1,17081128,17091975,-,MST1L
1,17091976,17247443,=,MST1L=CROCC
1,17247444,17299474,+,CROCC
1,17299475,17300997,=,CROCC=MFAP2
1,17300998,17309081,-,MFAP2
1,17309082,17312451,=,MFAP2=ATP13A2
1,17312452,17339423,-,ATP13A2
1,17339424,17345223,=,ATP13A2=SDHB
1,17345224,17381665,-,SDHB
1,17381666,17393254,=,SDHB=PADI2
1,17393255,17446948,-,PADI2
1,17446949,17530619,=,PADI2=PADI1
1,17530620,17572501,+,PADI1
1,17572502,17574591,=,PADI1=PADI3
1,17574592,17610727,+,PADI3
1,17610728,17633688,=,PADI3=PADI4
1,17633689,17690495,+,PADI4
1,17690496,17697739,=,PADI4=PADI6
1,17697740,17728195,+,PADI6
1,17728196,17733249,=,PADI6=RCC2
1,17733250,17767250,-,RCC2
1,17767251,17865328,=,RCC2=ARHGEF10L
1,17865329,18024370,+,ARHGEF10L
1,18024371,18080806,=,ARHGEF10L=ACTL8
1,18080807,18153558,+,ACTL8
1,18153559,18433238,=,ACTL8=IGSF21
1,18433239,18704977,+,IGSF21
1,18704978,18806422,=,IGSF21=KLHDC7A
1,18806423,18812480,+,KLHDC7A
1,18812481,18956498,=,KLHDC7A=PAX7
1,18956499,19075360,+,PAX7
1,19075361,19166091,=,PAX7=TAS1R2
1,19166092,19187155,-,TAS1R2
1,19187156,19197922,=,TAS1R2=ALDH4A1
1,19197923,19230293,-,ALDH4A1
1,19209695,19210769,-,MIR4695
1,19210770,19230772,=,MIR4695=IFFO2
1,19230773,19283826,-,IFFO2
1,19283827,19400998,=,IFFO2=UBR4
1,19400999,19537746,-,UBR4
1,19537747,19542156,=,UBR4=EMC1
1,19542157,19579053,-,EMC1
1,19577074,19586622,+,MRTO4
1,19586623,19592474,=,MRTO4=AKR7L
1,19592475,19601568,-,AKR7L
1,19601569,19609055,=,AKR7L=AKR7A3
1,19609056,19616280,-,AKR7A3
1,19616281,19619739,=,AKR7A3=LOC100506730
1,19619740,19623230,-,LOC100506730
1,19623231,19629200,=,LOC100506730=AKR7A2
1,19629201,19639640,-,AKR7A2
1,19637739,19655794,+,PQLC2
1,19655795,19665265,=,PQLC2=CAPZB
1,19665266,19813066,-,CAPZB
1,19813067,19922469,=,CAPZB=MINOS1
1,19922470,19956315,+,MINOS1
1,19922470,19984949,+,MINOS1-NBL1
1,19933300,19935138,+,RPS14P3
1,19935139,19968721,=,RPS14P3=NBL1
1,19968722,19984949,+,NBL1
1,19984950,19990778,=,NBL1=HTR6
1,19990779,20006055,+,HTR6
1,20006056,20008704,=,HTR6=TMCO4
1,20008705,20127410,-,TMCO4
1,20127411,20140520,=,TMCO4=RNF186
1,20140521,20142771,-,RNF186
1,20142772,20207886,=,RNF186=OTUD3
1,20207887,20239437,+,OTUD3
1,20239438,20246798,=,OTUD3=PLA2G2E
1,20246799,20251110,-,PLA2G2E
1,20251111,20301922,=,PLA2G2E=PLA2G2A
1,20301923,20307932,-,PLA2G2A
1,20307933,20395699,=,PLA2G2A=PLA2G5
1,20395700,20418394,+,PLA2G5
1,20418395,20439141,=,PLA2G5=PLA2G2D
1,20439142,20447059,-,PLA2G2D
1,20447060,20464821,=,PLA2G2D=PLA2G2F
1,20464822,20476879,+,PLA2G2F
1,20476880,20490482,=,PLA2G2F=PLA2G2C
1,20490483,20502687,-,PLA2G2C
1,20502688,20511576,=,PLA2G2C=UBXN10
1,20511577,20519942,+,UBXN10
1,20519943,20616410,=,UBXN10=VWA5B1
1,20616411,20681387,+,VWA5B1
1,20681388,20686292,=,VWA5B1=LOC339505
1,20686293,20756287,-,LOC339505
1,20756288,20808882,=,LOC339505=CAMK2N1
1,20808883,20813728,-,CAMK2N1
1,20813729,20825939,=,CAMK2N1=MUL1
1,20825940,20835674,-,MUL1
1,20835675,20877930,=,MUL1=FAM43B
1,20877931,20881513,+,FAM43B
1,20881514,20914442,=,FAM43B=CDA
1,20914443,20945400,+,CDA
1,20945401,20958946,=,CDA=PINK1
1,20958947,20978004,+,PINK1
1,20978005,20978258,=,PINK1=DDOST
1,20978259,20989037,-,DDOST
1,20989038,20990505,=,DDOST=KIF17
1,20990506,21045317,-,KIF17
1,21045318,21046223,=,KIF17=SH2D5
1,21046224,21060133,-,SH2D5
1,21060134,21069169,=,SH2D5=HP1BP3
1,21069170,21114181,-,HP1BP3
1,21114182,21132783,=,HP1BP3=EIF4G3
1,21132784,21504381,-,EIF4G3
1,21504382,21543738,=,EIF4G3=ECE1
1,21543739,21617982,-,ECE1
1,21617983,21618781,=,ECE1=LOC100506801
1,21618782,21626362,+,LOC100506801
1,21626363,21765581,=,LOC100506801=NBPF3
1,21765582,21811393,+,NBPF3
1,21811394,21834856,=,NBPF3=ALPL
1,21834857,21904905,+,ALPL
1,21904906,21922706,=,ALPL=RAP1GAP
1,21922707,21996856,-,RAP1GAP
1,21996857,22004790,=,RAP1GAP=USP48
1,22004791,22110688,-,USP48
1,22110689,22137756,=,USP48=LDLRAD2
1,22137757,22151714,+,LDLRAD2
1,22148736,22264750,-,HSPG2
1,22264751,22302416,=,HSPG2=CELA3B
1,22302417,22315847,+,CELA3B
1,22315848,22327147,=,CELA3B=CELA3A
1,22327148,22339035,+,CELA3A
1,22339036,22351040,=,CELA3A=LINC00339
1,22351041,22357715,+,LINC00339
1,22357716,22378118,=,LINC00339=CDC42
1,22378119,22419436,+,CDC42
1,22419437,22443796,=,CDC42=WNT4
1,22443797,22470519,-,WNT4
1,22470520,22777342,=,WNT4=ZBTB40
1,22777343,22857650,+,ZBTB40
1,22857651,22889002,=,ZBTB40=EPHA8
1,22889003,22930087,+,EPHA8
1,22930088,22962116,=,EPHA8=C1QA
1,22962117,22966175,+,C1QA
1,22966176,22969116,=,C1QA=C1QC
1,22969117,22974603,+,C1QC
1,22974604,22978680,=,C1QC=C1QB
1,22978681,22988029,+,C1QB
1,22988030,23036329,=,C1QB=EPHB2
1,23036330,23241823,+,EPHB2
1,23045009,23046091,+,MIR4684
1,23046092,23189650,=,MIR4684=MIR4253
1,23189651,23190719,-,MIR4253
1,23190720,23337325,=,MIR4253=LOC729059
1,23337326,23343343,-,LOC729059
1,23343344,23344939,=,LOC729059=KDM1A
1,23344940,23410184,+,KDM1A
1,23369797,23370865,+,MIR3115
1,23370866,23410514,=,MIR3115=LUZP1
1,23410515,23496517,-,LUZP1
1,23496518,23518386,=,LUZP1=HTR1D
1,23518387,23522222,-,HTR1D
1,23522223,23636274,=,HTR1D=HNRNPR
1,23636275,23671853,-,HNRNPR
1,23671854,23685939,=,HNRNPR=ZNF436
1,23685940,23697357,-,ZNF436
1,23694710,23698330,+,C1orf213
1,23698331,23707553,=,C1orf213=TCEA3
1,23707554,23752261,-,TCEA3
1,23752262,23755054,=,TCEA3=ASAP3
1,23755055,23811750,-,ASAP3
1,23811751,23832918,=,ASAP3=E2F2
1,23832919,23858712,-,E2F2
1,23858713,23884419,=,E2F2=ID3
1,23884420,23887285,-,ID3
1,23887286,23952224,=,ID3=MDS2
1,23952225,23967056,+,MDS2
1,23967057,24017267,=,MDS2=RPL11
1,24017268,24022915,+,RPL11
1,24022916,24068854,=,RPL11=TCEB3
1,24068855,24088549,+,TCEB3
1,24086871,24105787,-,LOC100506963
1,24103875,24114722,+,PITHD1
1,24114723,24116644,=,PITHD1=LYPLA2
1,24116645,24122029,+,LYPLA2
1,24122030,24122087,=,LYPLA2=GALE
1,24122088,24128034,-,GALE
1,24128035,24128365,=,GALE=HMGCL
1,24128366,24152949,-,HMGCL
1,24152950,24171570,=,HMGCL=FUCA1
1,24171571,24195859,-,FUCA1
1,24195860,24200458,=,FUCA1=CNR2
1,24200459,24240817,-,CNR2
1,24240818,24254558,=,CNR2=MIR378F
1,24254559,24255637,+,MIR378F
1,24255638,24285299,=,MIR378F=PNRC2
1,24285300,24289949,+,PNRC2
1,24289950,24292935,=,PNRC2=SRSF10
1,24292936,24307953,-,SRSF10
1,24307954,24382529,=,SRSF10=MYOM3
1,24382530,24439665,-,MYOM3
1,24439666,24446259,=,MYOM3=IL22RA1
1,24446260,24470775,-,IL22RA1
1,24470776,24480645,=,IL22RA1=IFNLR1
1,24480646,24514765,-,IFNLR1
1,24514766,24525728,=,IFNLR1=LOC284632
1,24525729,24538180,+,LOC284632
1,24538181,24644810,=,LOC284632=GRHL3
1,24644811,24690970,+,GRHL3
1,24683488,24741262,-,STPG1
1,24741244,24799473,+,NIPAL3
1,24799474,24822821,=,NIPAL3=RCAN3AS
