1,16067986,16074292,+,TMEM82
1,16084254,16113084,+,FBLIM1
1,16133656,16135194,-,UQCRHL
1,16160709,16175642,-,FLJ37453
1,16173358,16266950,+,SPEN
1,16268363,16303627,-,ZBTB17
1,16329730,16333184,+,C1orf64
1,16340522,16346285,-,HSPB7
1,16347485,16360545,+,CLCNKA
1,16369230,16383821,+,CLCNKB
1,16384263,16401127,-,FAM131C
1,16450831,16483582,-,EPHA2
1,16524598,16540104,-,ARHGEF19
1,16558181,16564659,-,RSG1
1,16576558,16679948,-,FBXO42
1,16692524,16724643,+,SZRD1
1,16725137,16764919,-,SPATA21
1,16766166,16786584,+,NECAP2
1,16793930,16820196,-,CROCCP3
1,16874408,16875482,+,MIR3675
1,16888921,16941100,-,NBPF1
1,16944750,16958604,-,CROCCP2
1,16971068,16976915,+,MST1P2
1,17017712,17047652,-,ESPNP
1,17081128,17091975,-,MST1L
1,17247444,17299474,+,CROCC
1,17300998,17309081,-,MFAP2
1,17312452,17339423,-,ATP13A2
1,17345224,17381665,-,SDHB
1,17393255,17446948,-,PADI2
1,17530620,17572501,+,PADI1
1,17574592,17610727,+,PADI3
1,17633689,17690495,+,PADI4
1,17697740,17728195,+,PADI6
1,17733250,17767250,-,RCC2
1,17865329,18024370,+,ARHGEF10L
1,18080807,18153558,+,ACTL8
1,18433239,18704977,+,IGSF21
1,18806423,18812480,+,KLHDC7A
1,18956499,19075360,+,PAX7
1,19166092,19187155,-,TAS1R2
1,19197923,19230293,-,ALDH4A1
1,19209695,19210769,-,MIR4695
1,19230773,19283826,-,IFFO2
1,19400999,19537746,-,UBR4
1,19542157,19579053,-,EMC1
1,19577074,19586622,+,MRTO4
1,19592475,19601568,-,AKR7L
1,19609056,19616280,-,AKR7A3
1,19619740,19623230,-,LOC100506730
1,19629201,19639640,-,AKR7A2
1,19637739,19655794,+,PQLC2
1,19665266,19813066,-,CAPZB
1,19922470,19956315,+,MINOS1
1,19922470,19984949,+,MINOS1-NBL1
1,19933300,19935138,+,RPS14P3
1,19968722,19984949,+,NBL1
1,19990779,20006055,+,HTR6
1,20008705,20127410,-,TMCO4
1,20140521,20142771,-,RNF186
1,20207887,20239437,+,OTUD3
1,20246799,20251110,-,PLA2G2E
1,20301923,20307932,-,PLA2G2A
1,20395700,20418394,+,PLA2G5
1,20439142,20447059,-,PLA2G2D
1,20464822,20476879,+,PLA2G2F
1,20490483,20502687,-,PLA2G2C
1,20511577,20519942,+,UBXN10
1,20616411,20681387,+,VWA5B1
1,20686293,20756287,-,LOC339505
1,20808883,20813728,-,CAMK2N1
1,20825940,20835674,-,MUL1
1,20877931,20881513,+,FAM43B
1,20914443,20945400,+,CDA
1,20958947,20978004,+,PINK1
1,20978259,20989037,-,DDOST
1,20990506,21045317,-,KIF17
1,21046224,21060133,-,SH2D5
1,21069170,21114181,-,HP1BP3
1,21132784,21504381,-,EIF4G3
1,21543739,21617982,-,ECE1
1,21618782,21626362,+,LOC100506801
1,21765582,21811393,+,NBPF3
1,21834857,21904905,+,ALPL
1,21922707,21996856,-,RAP1GAP
1,22004791,22110688,-,USP48
1,22137757,22151714,+,LDLRAD2
1,22148736,22264750,-,HSPG2
1,22302417,22315847,+,CELA3B
1,22327148,22339035,+,CELA3A
1,22351041,22357715,+,LINC00339
1,22378119,22419436,+,CDC42
1,22443797,22470519,-,WNT4
1,22777343,22857650,+,ZBTB40
1,22889003,22930087,+,EPHA8
1,22962117,22966175,+,C1QA
1,22969117,22974603,+,C1QC
1,22978681,22988029,+,C1QB
1,23036330,23241823,+,EPHB2
1,23045009,23046091,+,MIR4684
1,23189651,23190719,-,MIR4253
1,23337326,23343343,-,LOC729059
1,23344940,23410184,+,KDM1A
1,23369797,23370865,+,MIR3115
1,23410515,23496517,-,LUZP1
1,23518387,23522222,-,HTR1D
1,23636275,23671853,-,HNRNPR
1,23685940,23697357,-,ZNF436
1,23694710,23698330,+,C1orf213
1,23707554,23752261,-,TCEA3
1,23755055,23811750,-,ASAP3
1,23832919,23858712,-,E2F2
1,23884420,23887285,-,ID3
1,23952225,23967056,+,MDS2
1,24017268,24022915,+,RPL11
1,24068855,24088549,+,TCEB3
1,24086871,24105787,-,LOC100506963
1,24103875,24114722,+,PITHD1
1,24116645,24122029,+,LYPLA2
1,24122088,24128034,-,GALE
1,24128366,24152949,-,HMGCL
1,24171571,24195859,-,FUCA1
1,24200459,24240817,-,CNR2
1,24254559,24255637,+,MIR378F
1,24285300,24289949,+,PNRC2
1,24292936,24307953,-,SRSF10
1,24382530,24439665,-,MYOM3
1,24446260,24470775,-,IL22RA1
1,24480646,24514765,-,IFNLR1
1,24525729,24538180,+,LOC284632
1,24644811,24690970,+,GRHL3
1,24683488,24741262,-,STPG1
1,24741244,24799473,+,NIPAL3
1,24822822,24829850,-,RCAN3AS
1,24828386,24863510,+,RCAN3
1,24881566,24935818,+,NCMAP
1,24968593,24999772,+,SRRM1
1,25070759,25170815,+,CLIC4
1,25226001,25292501,-,RUNX3
1,25548766,25560013,-,SYF2
1,25568739,25574985,-,C1orf63
1,25597980,25656936,+,RHD
1,25663788,25688852,+,TMEM50A
1,25688739,25748363,-,RHCE
1,25756387,25826698,+,TMEM57
1,25869075,25895377,+,LDLRAP1
1,25942958,26111258,+,MAN1C1
1,26125666,26144713,+,SEPN1
1,26145396,26159433,+,MTFR1L
1,26146444,26151097,-,LOC646471
1,26160496,26186848,-,AUNIP
1,26187974,26198744,-,PAQR7
1,26226606,26233993,-,STMN1
1,26232852,26233945,-,MIR3917
1,26286257,26325648,-,PAFAH2
1,26347270,26362954,+,EXTL1
1,26364513,26373604,-,SLC30A2
1,26377795,26395125,-,TRIM63
1,26437267,26452039,+,PDIK1L
1,26484510,26489119,+,FAM110D
1,26495387,26497364,+,ZNF593
1,26502980,26516375,+,CNKSR1
1,26516118,26529033,+,CATSPER4
1,26559692,26605299,+,CEP85
1,26605212,26608013,+,SH3BGRL3
1,26608772,26634195,-,UBXN11
1,26643410,26647014,+,CD52
1,26648349,26681621,-,AIM1L
1,26688124,26700266,-,ZNF683
1,26736268,26756219,+,LIN28A
1,26757772,26797795,+,DHDDS
1,26797901,26803133,+,HMGN2
1,26855248,26901520,+,RPS6KA1
1,26880032,26881084,+,MIR1976
1,27021521,27108601,+,ARID1A
1,27113453,27124894,+,PIGV
1,27152200,27182211,+,ZDHHC18
1,27188632,27190947,+,SFN
1,27205872,27217869,-,GPN2
1,27216978,27227962,-,GPATCH3
1,27237974,27241567,-,NR0B2
1,27247212,27273362,+,NUDC
1,27276046,27287901,-,C1orf172
1,27319194,27327377,+,TRNP1
1,27331510,27340333,-,FAM46B
1,27425299,27482621,-,SLC9A1
1,27560006,27635124,+,WDTC1
1,27647635,27662891,+,TMEM222
1,27649364,27653016,+,LOC644961
1,27667482,27680423,+,SYTL1
1,27681669,27694337,-,MAP3K6
1,27695600,27702315,-,FCN3
1,27705595,27710805,-,CD164L2
1,27718147,27722317,+,GPR3
1,27730733,27817678,-,WASF2
1,27860755,27931143,-,AHDC1
1,27938800,27954106,-,FGR
1,27992571,27999724,-,IFI6
1,28051489,28089423,+,FAM76A
1,28098693,28150963,+,STX12
1,28156251,28178183,+,PPP1R8
1,28159911,28161077,+,SCARNA1
1,28198054,28213193,+,THEMIS2
1,28218048,28242236,-,RPA2
1,28260503,28285663,+,SMPDL3B
1,28285503,28294604,+,XKR8
1,28296854,28416148,-,EYA3
1,28473676,28521447,-,PTAFR
1,28526789,28560542,-,DNAJC8
1,28561601,28564616,+,ATPIF1
1,28584962,28609002,+,SESN2
1,28654512,28662478,+,MED18
1,28695092,28826881,+,PHACTR4
1,28831454,28837404,+,SNHG3
1,28831454,28865708,+,RCC1
1,28878528,28905057,+,TRNAU1AP
1,28905049,28909366,-,SNHG12
1,28905254,28906334,-,SNORD99
1,28906275,28907405,-,SNORA61
1,28906892,28908024,-,SNORA44
1,28907431,28908565,-,SNORA16A
1,28917711,28921088,+,RAB42
1,28929608,28970604,-,TAF12
1,28974111,28975246,+,RNU11
1,28994239,29042115,+,GMEB1
1,29062132,29096287,+,YTHDF2
1,29137653,29190208,+,OPRD1
1,29212602,29446558,+,EPB41
1,29445936,29450013,-,TMEM200B
1,29474249,29509637,-,SRSF4
1,29519384,29558454,-,MECR
1,29562027,29653325,+,PTPRU
1,31184123,31197432,-,MATN1
1,31190618,31199593,+,MATN1-AS1
1,31205314,31231683,-,LAPTM5
1,31212002,31213079,-,MIR4420
1,31342312,31382480,-,SDC3
1,31404352,31539564,-,PUM1
1,31408535,31409623,-,SNORD103A
1,31441009,31442084,-,SNORD85
1,31652591,31713734,-,NKAIN1
1,31732414,31770644,-,SNRNP40
1,31768841,31837780,+,ZCCHC17
1,31838099,31846923,-,FABP3
1,31881411,31907527,+,SERINC2
1,31970838,31974167,+,LOC149086
1,31983035,31989846,+,LOC284551
1,32041085,32053287,+,TINAGL1
1,32082300,32092919,+,HCRTR1
1,32095462,32111838,-,PEF1
1,32117847,32170768,-,COL16A1
1,32192717,32230648,-,BAI2
1,32224260,32225336,-,MIR4254
1,32256024,32282580,-,SPOCD1
1,32372021,32404988,-,PTP4A2
1,32478294,32526460,+,KHDRBS1
1,32537502,32568467,+,TMEM39B
1,32572643,32642168,+,KPNA6
1,32644344,32663886,+,TXLNA
1,32665201,32670991,+,CCDC28B
1,32670235,32674288,+,IQCC
1,32673694,32681797,+,DCDC2B
1,32681797,32688926,-,TMEM234
1,32686958,32697205,+,EIF3I
1,32697260,32708311,-,MTMR9LP
1,32711817,32714461,+,FAM167B
1,32715839,32751766,+,LCK
1,32756707,32799224,+,HDAC1
1,32799429,32802840,-,MARCKSL1
1,32826861,32829924,+,TSSK3
1,32826870,32828844,-,FAM229A
1,32830704,32861062,-,BSDC1
1,32929657,32953459,+,ZBTB8B
1,33003771,33071542,+,ZBTB8A
1,33087306,33117185,-,ZBTB8OS
1,33115748,33151812,+,RBBP4
1,33145506,33169361,-,SYNC
1,33230234,33240571,+,KIAA1522
1,33240839,33284633,-,YARS
1,33282118,33324480,+,S100PBP
1,33327868,33337414,-,FNDC5
1,33351097,33360247,+,HPCA
1,33360195,33367953,-,TMEM54
1,33402049,33431286,-,RNF19B
1,33473540,33503512,-,AK2
1,33545713,33585995,+,ADC
1,33611002,33648671,-,TRIM62
1,33721173,33766320,+,ZNF362
1,33772366,33787699,-,A3GALT2
1,33789223,33842194,-,PHC2
1,33797993,33799093,-,MIR3605
1,33937231,33961995,+,ZSCAN20
1,33979608,34632443,-,CSMD2
1,34328679,34330392,+,HMGB4
1,34333556,34351059,+,LOC402779
1,34641552,34684731,+,C1orf94
1,35219647,35224113,+,GJB5
1,35224341,35229325,+,GJB4
1,35245789,35251967,+,GJB3
1,35257598,35261348,+,GJA4
1,35315962,35325646,-,SMIM12
1,35331036,35371984,-,DLGAP3
1,35441299,35445307,-,LOC653160
1,35447126,35451948,-,ZMYM6NB
1,35451766,35498569,-,ZMYM6
1,35543971,35581455,+,ZMYM1
1,35649200,35659743,-,SFPQ
1,35733567,35887545,+,ZMYM4
1,35899090,36024037,-,KIAA0319L
1,36022392,36032380,+,NCDN
1,36037970,36060927,+,TFAP2E
1,36065142,36108152,-,PSMB2
1,36179476,36185790,-,C1orf216
1,36197712,36236551,-,CLSPN
1,36272827,36323490,+,AGO4
1,36347809,36389899,+,AGO1
1,36395682,36522063,+,AGO3
1,36548675,36553876,+,TEKT2
1,36553452,36559533,+,ADPRHL2
1,36560843,36566850,-,COL8A2
1,36602169,36616115,-,TRAPPC3
1,36620802,36646441,+,MAP7D1
1,36689016,36770957,+,THRAP3
1,36770993,36787379,+,SH3D21
1,36787631,36790755,-,EVA1B
1,36805224,36852485,-,STK40
1,36859030,36864493,-,LSM10
1,36883506,36917086,-,OSCP1
1,36921361,36931040,-,MRPS15
1,36931643,36949915,-,CSF3R
1,37261127,37500844,-,GRIK3
1,37626163,37627235,+,MIR4255
1,37920479,37941044,-,LOC728431
1,37939118,37949978,+,ZC3H12A
1,37955560,37981420,-,MEAF6
1,37966535,37967595,-,MIR5581
1,38000049,38020945,-,SNIP1
1,38021519,38032458,+,DNALI1
1,38032412,38062586,-,GNL2
1,38076950,38101595,-,RSPO1
1,38147241,38157192,-,C1orf109
1,38157072,38175391,+,CDCA8
1,38181645,38231824,-,EPHA10
1,38258773,38267278,+,MANEAL
1,38268613,38274865,-,YRDC
1,38272472,38275126,+,C1orf122
1,38275238,38326292,-,MTF1
1,38326368,38413729,-,INPP5B
1,38422651,38456761,-,SF3A3
1,38462441,38472187,-,FHL3
1,38477383,38490497,+,UTP11L
1,38509522,38513450,-,POU3F1
1,38553902,38555001,+,MIR3659
1,38674705,38681439,-,LOC339442
1,39303868,39326495,-,RRAGC
1,39328161,39348298,-,GJA9-MYCBP
1,39328161,39340050,-,MYCBP
1,39351478,39408456,-,RHBDL2
1,39455915,39471737,+,AKIRIN1
1,39490966,39500308,+,NDUFS5
1,39548838,39952810,+,MACF1
1,39874175,39882154,+,KIAA0754
1,39956317,39995541,+,BMP8A
1,39987951,40026370,-,PPIEL
1,40026484,40043521,-,PABPC4
1,40033045,40034182,-,SNORA55
1,40089102,40106348,-,HEYL
1,40124792,40138710,-,NT5C1A
1,40144644,40158089,-,HPCAL4
1,40203516,40222441,+,PPIE
1,40223902,40255533,-,BMP8B
1,40235196,40238020,-,OXCT2
1,40306705,40350177,-,TRIT1
1,40361095,40368687,-,MYCL1
1,40419783,40435628,+,MFSD2A
1,40505254,40538321,+,CAP1
1,40538381,40564142,-,PPT1
1,40626040,40706593,+,RLF
1,40712572,40717365,+,TMCO2
1,40722721,40759856,+,ZMPSTE24
1,40766162,40783981,-,COL9A2
1,40838377,40888998,+,SMAP2
1,40915336,40929390,+,ZFP69B
1,40942301,40962015,+,ZFP69
1,40973432,40982214,+,EXO5
1,40996232,41013841,+,ZNF684
1,41086351,41132324,-,RIMS3
1,41154751,41158933,-,LOC100130557
1,41156679,41237275,+,NFYC
1,41219026,41220118,+,MIR30E
1,41221955,41223044,+,MIR30C1
1,41248683,41306124,+,KCNQ4
1,41326727,41329018,-,CITED4
1,41444006,41478235,+,CTPS1
1,41479261,41509562,+,SLFNL1-AS1
1,41481268,41488397,-,SLFNL1
1,41492870,41708815,-,SCMH1
1,41944445,41951344,-,EDN2
1,41972035,42385496,-,HIVEP3
1,42618091,42621495,+,GUCA2B
1,42628361,42631395,-,GUCA2A
1,42642209,42801636,-,FOXJ3
1,42845467,42889900,+,RIMKLA
1,42896000,42922938,-,ZMYND12
1,42921172,42926086,+,PPCS
1,42999559,43120335,+,CCDC30
1,43123047,43142429,+,PPIH
1,43147065,43168020,+,YBX1
1,43198763,43206925,-,CLDN19
1,43212005,43233755,-,LEPRE1
1,43231915,43241413,+,C1orf50
1,43252660,43263901,+,LOC100129924
1,43272722,43284059,-,CCDC23
1,43281775,43310660,+,ERMAP
1,43311243,43318146,+,ZNF691
1,43391045,43425847,-,SLC2A1
1,43423719,43449029,+,SLC2A1-AS1
1,43612593,43622067,+,FAM183A
1,43629844,43639241,-,EBNA1BP2
1,43637000,43720029,+,WDR65
1,43734664,43739673,+,TMEM125
1,43747556,43752288,-,C1orf210
1,43765565,43788781,+,TIE1
1,43802474,43820135,+,MPL
1,43823625,43828873,+,CDC20
1,43829067,43834409,-,ELOVL1
1,43849578,43856483,-,MED8
1,43854555,43919918,+,SZT2
1,43916673,43920660,-,HYI
1,43995546,44089343,+,PTPRF
1,44114796,44171189,+,KDM4A
1,44165408,44174012,-,KDM4A-AS1
1,44172203,44396837,+,ST3GAL3
1,44397991,44402912,+,ARTN
1,44411477,44433694,+,IPO13
1,44434652,44439043,+,DPH2
1,44439601,44443972,+,ATP6V0B
1,44444607,44456843,+,B4GALT2
1,44456279,44462198,+,CCDC24
1,44462154,44484012,-,SLC6A9
1,44583521,44600809,+,KLF17
1,44678124,44686351,+,DMAP1
1,44686741,44821939,-,ERI3
1,44869959,45117396,+,RNF220
1,45010164,45011224,+,MIR5584
1,45119500,45141099,-,TMEM53
1,45139393,45191263,+,C1orf228
1,45204489,45233438,+,KIF2C
1,45240245,45244412,+,RPS8
1,45240536,45241610,+,SNORD55
1,45241163,45242261,+,SNORD46
1,45242513,45243584,+,SNORD38A
1,45243061,45244130,+,SNORD38B
1,45249256,45254426,-,BEST4
1,45265035,45271667,+,PLK3
1,45271585,45273957,-,TCTEX1D4
1,45273153,45279801,+,BTBD19
1,45285515,45309616,-,PTCH2
1,45316193,45453394,-,EIF2B3
1,45468219,45478027,-,HECTD3
1,45476804,45481341,+,UROD
1,45482075,45673250,-,ZSWIM5
1,45768581,45771291,+,LOC400752
1,45791544,45794346,+,HPDL
1,45794913,45807142,-,MUTYH
1,45804341,45809650,+,TOE1
1,45809554,45957840,-,TESK2
1,45959597,45966751,-,CCDC163P
1,45964855,45976739,+,MMACHC
1,45976706,45988610,-,PRDX1
1,46015454,46035723,+,AKR1A1
1,46048659,46084578,+,NASP
1,46085715,46090731,-,CCDC17
1,46092975,46153302,-,GPBP1L1
1,46111451,46113357,-,RPS15AP10
1,46152846,46160108,+,TMEM69
1,46159997,46217485,-,IPP
1,46268284,46501796,+,MAST2
1,46505811,46599708,-,PIK3R3
1,46639748,46651634,+,TSPAN1
1,46654352,46686977,-,POMGNT1
1,46668005,46686928,+,LURAP1
1,46712366,46744145,+,RAD54L
1,46744071,46770038,-,LRRC41
1,46768379,46782447,+,UQCRH
1,46804848,46830824,+,NSUN4
1,46858938,46879520,+,FAAH
1,46898498,46911374,+,LOC729041
1,46971667,46979886,+,DMBX1
1,47003367,47035927,+,MKNK1-AS1
1,47011315,47017887,-,KNCN
1,47023078,47070966,-,MKNK1
1,47073386,47081805,-,MOB3C
1,47100710,47132550,-,ATPAF1
1,47136496,47139256,+,TEX38
1,47138707,47157769,+,EFCAB14-AS1
1,47140830,47185736,-,EFCAB14
1,47263669,47285021,+,CYP4B1
1,47308766,47367147,-,CYP4Z2P
1,47394845,47408156,-,CYP4A11
1,47488239,47516423,+,CYP4X1
1,47532159,47583992,+,CYP4Z1
1,47602106,47614526,+,CYP4A22
1,47643921,47646011,+,LINC00853
1,47649260,47656771,-,PDZK1IP1
1,47681962,47696443,-,TAL1
1,47715810,47780819,-,STIL
1,47798468,47844511,+,CMPK1
1,47880743,47883724,+,FOXE3
1,47897806,47901313,-,FOXD2-AS1
1,47900688,47906363,+,FOXD2
1,48226199,48463562,-,TRABD2B
1,48567386,48649100,-,SKINTL
1,48687356,48714316,+,SLC5A9
1,48761043,48938876,-,SPATA6
1,48998526,50490626,-,AGBL4
1,49193539,49243547,-,BEND5
1,50573593,50667540,+,ELAVL4
1,50883222,50890119,-,DMRTA2
1,50906934,51426936,-,FAF1
1,51432607,51440309,+,CDKN2C
1,51566905,51613754,+,C1orf185
1,51700944,51739119,+,RNF11
1,51752929,51811785,-,TTC39A
1,51819934,51985995,-,EPS15
1,52081545,52254891,+,OSBPL9
1,52254865,52345609,-,NRD1
1,52302015,52303074,-,MIR761
1,52373627,52457436,-,RAB3B
1,52485803,52522843,-,TXNDC12
1,52497776,52500472,-,KTI12
1,52520856,52556388,+,BTF3L4
1,52606765,52812358,+,ZFYVE9
1,52816264,52832877,-,CC2D1B
1,52838500,52871143,-,ORC1
1,52869218,52883992,+,PRPF38A
1,52888947,53019762,-,ZCCHC11
